Titulo;Imagem;Link;Status Lote;Lance Atual;Visitas_lances
Leilão 24134 - 0005 -  SUCATA CHEVROLET S10 LTZ DD4A 17/18 ;https://photos.sodresantoro.com.br/veiculos/24134/2402152/1683576891_C1416170A.JPG?ims=430x323;/leilao/24134/lote/2402152/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:33;;Visitas: 39 | Lances: 0
Leilão 24134 - 0006 -  SUCATA FORD FIESTA 03/04 ;https://photos.sodresantoro.com.br/veiculos/24134/2401718/1684350155_C1418186A.JPG?ims=430x323;/leilao/24134/lote/2401718/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:33;;Visitas: 20 | Lances: 0
Leilão 24134 - 0007 -  SUCATA FORD ECOSPORT XLS1.6FLEX 05/06 ;https://photos.sodresantoro.com.br/veiculos/24134/2401163/1683909567_C1417308A.JPG?ims=430x323;/leilao/24134/lote/2401163/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:34;;Visitas: 28 | Lances: 0
Leilão 24134 - 0008 -  SUCATA CHEVROLET ZAFIRA CD 02/03 ;https://photos.sodresantoro.com.br/veiculos/24134/2402178/1684415433_C1418280A.JPG?ims=430x323;/leilao/24134/lote/2402178/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:35;;Visitas: 31 | Lances: 0
Leilão 24134 - 0009 -  SUCATA FIAT STRADA ADVENTURE CD 12/13 ;https://photos.sodresantoro.com.br/veiculos/24134/2402157/1682608987_C1414099A.JPG?ims=430x323;/leilao/24134/lote/2402157/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:36;;Visitas: 52 | Lances: 0
Leilão 24134 - 0010 -  SUCATA CHEVROLET CORSA CLASSIC 03/03 ;https://photos.sodresantoro.com.br/veiculos/24134/2401723/1685538319_C1420909A.JPG?ims=430x323;/leilao/24134/lote/2401723/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:36;;Visitas: 32 | Lances: 0
Leilão 24134 - 0011 -  SUCATA VOLKSWAGEN PARATI CLUB 97/97 ;https://photos.sodresantoro.com.br/veiculos/24134/2401142/1675970079_C1397897A.JPG?ims=430x323;/leilao/24134/lote/2401142/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:37;;Visitas: 72 | Lances: 0
Leilão 24134 - 0012 -  SUCATA PEUGEOT 308 ACTIVE 12/13 ;https://photos.sodresantoro.com.br/veiculos/24134/2402161/1685043024_C1419929A.JPG?ims=430x323;/leilao/24134/lote/2402161/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:38;R$ 500;Visitas: 35 | Lances: 1
Leilão 24134 - 0013 -  SUCATA VOLKSWAGEN GOL CL 1.6 MI 98/99 ;https://photos.sodresantoro.com.br/veiculos/24134/2402155/1682525580_C1413880A.JPG?ims=430x323;/leilao/24134/lote/2402155/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:39;;Visitas: 23 | Lances: 0
Leilão 24134 - 0014 -  SUCATA CHEVROLET CORSA CLASSIC 03/04 ;https://photos.sodresantoro.com.br/veiculos/24134/2401720/1685044395_C1419898A.JPG?ims=430x323;/leilao/24134/lote/2401720/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:39;;Visitas: 22 | Lances: 0
Leilão 24134 - 0015 -  SUCATA HONDA CITY DX CVT 16/16 ;https://photos.sodresantoro.com.br/veiculos/24134/2401195/1685629343_C1421163A.JPG?ims=430x323;/leilao/24134/lote/2401195/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:40;;Visitas: 64 | Lances: 0
Leilão 24134 - 0016 -  SUCATA FIAT STRADA FIRE 03/04 ;https://photos.sodresantoro.com.br/veiculos/24134/2401175/1683732468_C1416572A.JPG?ims=430x323;/leilao/24134/lote/2401175/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:41;R$ 200;Visitas: 39 | Lances: 1
Leilão 24134 - 0017 -  SUCATA FORD FOCUS 1.6 FLEX HA 07/08 ;https://photos.sodresantoro.com.br/veiculos/24134/2401184/1685107356_C1419958A.JPG?ims=430x323;/leilao/24134/lote/2401184/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:42;;Visitas: 33 | Lances: 0
Leilão 24134 - 0018 -  SUCATA VOLKSWAGEN JETTA 2.0 11/12 ;https://photos.sodresantoro.com.br/veiculos/24134/2402166/1683206075_C1415198A.JPG?ims=430x323;/leilao/24134/lote/2402166/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:42;;Visitas: 56 | Lances: 0
Leilão 24134 - 0019 -  SUCATA RENAULT KANGOO RN 1.6 00/01 ;https://photos.sodresantoro.com.br/veiculos/24134/2402170/1683732527_C1416646A.JPG?ims=430x323;/leilao/24134/lote/2402170/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:43;;Visitas: 12 | Lances: 0
Leilão 24134 - 0020 -  SUCATA TOYOTA ETIOS HB XLS 13/14 ;https://photos.sodresantoro.com.br/veiculos/24134/2402171/1683735488_C1416683A.JPG?ims=430x323;/leilao/24134/lote/2402171/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:44;;Visitas: 29 | Lances: 0
Leilão 24134 - 0021 -  SUCATA FIAT SIENA ESSENCE 1.6 13/14 ;https://photos.sodresantoro.com.br/veiculos/24134/2402135/1684957090_C1419656A.JPG?ims=430x323;/leilao/24134/lote/2402135/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:45;;Visitas: 16 | Lances: 0
Leilão 24134 - 0022 -  SUCATA FIAT BRAVA SX 00/00 ;https://photos.sodresantoro.com.br/veiculos/24134/2401139/1674831938_C1394960A.JPG?ims=430x323;/leilao/24134/lote/2401139/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:45;;Visitas: 32 | Lances: 0
Leilão 24134 - 0023 -  SUCATA CHEVROLET VECTRA HATCH 4P GT 11/11 ;https://photos.sodresantoro.com.br/veiculos/24134/2402163/1685106744_C1420054A.JPG?ims=430x323;/leilao/24134/lote/2402163/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:46;;Visitas: 43 | Lances: 0
Leilão 24134 - 0024 -  SUCATA MMC PAJERO TR4 03/04 ;https://photos.sodresantoro.com.br/veiculos/24134/2401159/1683650210_C1416352A.JPG?ims=430x323;/leilao/24134/lote/2401159/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:47;;Visitas: 72 | Lances: 0
Leilão 24134 - 0025 -  SUCATA TOYOTA HILUX SWSRXA4FD 22/22 ;https://photos.sodresantoro.com.br/veiculos/24134/2402137/1681326742_C1410748A.JPG?ims=430x323;/leilao/24134/lote/2402137/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:48;;Visitas: 55 | Lances: 0
Leilão 24134 - 0026 -  SUCATA HONDA C100 BIZ 02/03 ;https://photos.sodresantoro.com.br/veiculos/24134/2402231/1688138093_C1084084A.JPG?ims=430x323;/leilao/24134/lote/2402231/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:48;;Visitas: 9 | Lances: 0
Leilão 24134 - 0027 -  SUCATA FIAT STRADA WORKING 14/15 ;https://photos.sodresantoro.com.br/veiculos/24134/2402145/1685711317_C1421454A.JPG?ims=430x323;/leilao/24134/lote/2402145/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:49;;Visitas: 22 | Lances: 0
Leilão 24134 - 0028 -  SUCATA HONDA BIZ 125 EX 13/13 ;https://photos.sodresantoro.com.br/veiculos/24134/2402180/1685546395_C1420826A.JPG?ims=430x323;/leilao/24134/lote/2402180/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:50;;Visitas: 59 | Lances: 0
Leilão 24134 - 0029 -  SUCATA CHEVROLET CORSA CLASSIC 02/03 ;https://photos.sodresantoro.com.br/veiculos/24134/2402190/1685642372_C1421270A.JPG?ims=430x323;/leilao/24134/lote/2402190/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:51;;Visitas: 9 | Lances: 0
Leilão 24134 - 0030 -  SUCATA YAMAHA YS150 FAZER ED 13/14 ;https://photos.sodresantoro.com.br/veiculos/24134/2402136/1672327862_C1388917A.JPG?ims=430x323;/leilao/24134/lote/2402136/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:51;;Visitas: 6 | Lances: 0
Leilão 24134 - 0031 -  SUCATA FORD KA SE 1.0 HA C 19/20 ;https://photos.sodresantoro.com.br/veiculos/24134/2401157/1680186356_C1408355A.JPG?ims=430x323;/leilao/24134/lote/2401157/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:52;;Visitas: 22 | Lances: 0
Leilão 24134 - 0032 -  SUCATA HONDA CG 150 SPORT 07/08 ;https://photos.sodresantoro.com.br/veiculos/24134/2402174/1683819511_C1416770A.JPG?ims=430x323;/leilao/24134/lote/2402174/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:53;;Visitas: 25 | Lances: 0
Leilão 24134 - 0033 -  SUCATA CHEVROLET VECTRA GLS 98/99 ;https://photos.sodresantoro.com.br/veiculos/24134/2401716/1686842427_C1423888A.JPG?ims=430x323;/leilao/24134/lote/2401716/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:54;;Visitas: 17 | Lances: 0
Leilão 24134 - 0034 -  SUCATA YAMAHA FACTOR YBR125 K 09/10 ;https://photos.sodresantoro.com.br/veiculos/24134/2402168/1684178498_C1417594A.JPG?ims=430x323;/leilao/24134/lote/2402168/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:54;;Visitas: 7 | Lances: 0
Leilão 24134 - 0035 -  SUCATA VOLKSWAGEN GOL TL MCV 16/17 ;https://photos.sodresantoro.com.br/veiculos/24134/2401141/1676658316_C1399541A.JPG?ims=430x323;/leilao/24134/lote/2401141/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:55;;Visitas: 33 | Lances: 0
Leilão 24134 - 0036 -  SUCATA YAMAHA YBR125 FACTOR K1 13/14 ;https://photos.sodresantoro.com.br/veiculos/24134/2401191/1686678336_C1423069A.JPG?ims=430x323;/leilao/24134/lote/2401191/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:56;;Visitas: 17 | Lances: 0
Leilão 24134 - 0037 -  SUCATA CHEVROLET ASTRA GL 00/01 ;https://photos.sodresantoro.com.br/veiculos/24134/2402185/1686051002_C1421956A.JPG?ims=430x323;/leilao/24134/lote/2402185/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:57;;Visitas: 11 | Lances: 0
Leilão 24134 - 0038 -  SUCATA YAMAHA FAZER YS250 12/12 ;https://photos.sodresantoro.com.br/veiculos/24134/2401180/1684264221_C1417713A.JPG?ims=430x323;/leilao/24134/lote/2401180/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:57;;Visitas: 40 | Lances: 0
Leilão 24134 - 0039 -  SUCATA FORD FOCUS 1.8L HA 02/03 ;https://photos.sodresantoro.com.br/veiculos/24134/2401193/1686324984_C1422762A.JPG?ims=430x323;/leilao/24134/lote/2401193/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:58;;Visitas: 34 | Lances: 0
Leilão 24134 - 0040 -  SUCATA HONDA XR 250 TORNADO 06/07 ;https://photos.sodresantoro.com.br/veiculos/24134/2401719/1686076934_C1422069A.JPG?ims=430x323;/leilao/24134/lote/2401719/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 08:59;;Visitas: 108 | Lances: 0
Leilão 24134 - 0041 -  SUCATA TOYOTA HILUX CD4X4 SRV 14/14 ;https://photos.sodresantoro.com.br/veiculos/24134/2401178/1684436996_C1418369A.JPG?ims=430x323;/leilao/24134/lote/2401178/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:00;;Visitas: 99 | Lances: 0
Leilão 24134 - 0042 -  SUCATA HONDA CG 125 TITAN KS 03/03 ;https://photos.sodresantoro.com.br/veiculos/24134/2402183/1686594236_C1422669A.JPG?ims=430x323;/leilao/24134/lote/2402183/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:00;;Visitas: 7 | Lances: 0
Leilão 24134 - 0043 -  SUCATA TOYOTA HILUX CD4X4 SRV 10/10 ;https://photos.sodresantoro.com.br/veiculos/24134/2401717/1684782019_C1419021A.JPG?ims=430x323;/leilao/24134/lote/2401717/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:01;;Visitas: 45 | Lances: 0
Leilão 24134 - 0044 -  SUCATA HONDA CG 150 TITAN-ES 07/08 ;https://photos.sodresantoro.com.br/veiculos/24134/2401727/1686833142_C1423922A.JPG?ims=430x323;/leilao/24134/lote/2401727/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:02;;Visitas: 42 | Lances: 0
Leilão 24134 - 0045 -  SUCATA HONDA NXR150 BROS ESD 13/14 ;https://photos.sodresantoro.com.br/veiculos/24134/2402188/1685985884_C1421728A.JPG?ims=430x323;/leilao/24134/lote/2402188/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:03;;Visitas: 76 | Lances: 0
Leilão 24134 - 0046 -  SUCATA HONDA CG 150 FAN ESI 12/12 ;https://photos.sodresantoro.com.br/veiculos/24134/2401182/1686756228_C1423652A.JPG?ims=430x323;/leilao/24134/lote/2401182/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:03;;Visitas: 19 | Lances: 0
Leilão 24134 - 0047 -  SUCATA HONDA NX-4 FALCON 07/07 ;https://photos.sodresantoro.com.br/veiculos/24134/2401188/1686842028_C1423825A.JPG?ims=430x323;/leilao/24134/lote/2401188/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:04;;Visitas: 57 | Lances: 0
Leilão 24134 - 0048 -  SUCATA MERCEDES-BENZ L 1620 97/97 ;https://photos.sodresantoro.com.br/veiculos/24134/2402149/1683313095_C1415589A.JPG?ims=430x323;/leilao/24134/lote/2402149/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:05;R$ 10.000;Visitas: 150 | Lances: 2
Leilão 24134 - 0050 -  SUCATA CHEVROLET VECTRA SEDAN EXPRESS 07/07 ;https://photos.sodresantoro.com.br/veiculos/24134/2401980/1677788398_C1402109A.JPG?ims=430x323;/leilao/24134/lote/2401980/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:06;;Visitas: 81 | Lances: 0
Leilão 24134 - 0051 -  SUCATA FORD KA SE 1.0 HA B 16/17 ;https://photos.sodresantoro.com.br/veiculos/24134/2401985/1677079674_C1399868A.JPG?ims=430x323;/leilao/24134/lote/2401985/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:06;;Visitas: 10 | Lances: 0
Leilão 24134 - 0052 -  SUCATA CITROËN XSARA PICASSO EX 02/02 ;https://photos.sodresantoro.com.br/veiculos/24134/2401987/1679672984_C1407142A.JPG?ims=430x323;/leilao/24134/lote/2401987/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:07;;Visitas: 16 | Lances: 0
Leilão 24134 - 0053 -  SUCATA MITSUBISHI LANCER 2.0 13/14 ;https://photos.sodresantoro.com.br/veiculos/24134/2401988/1682368608_C1413150A.JPG?ims=430x323;/leilao/24134/lote/2401988/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:08;R$ 500;Visitas: 37 | Lances: 1
Leilão 24134 - 0054 -  SUCATA FIAT PUNTO HATCH ATTRACTI 14/15 ;https://photos.sodresantoro.com.br/veiculos/24134/2401989/1684356714_C1418146A.JPG?ims=430x323;/leilao/24134/lote/2401989/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:09;;Visitas: 8 | Lances: 0
Leilão 24134 - 0055 -  SUCATA YAMAHA FACTOR YBR125 E 11/11 ;https://photos.sodresantoro.com.br/veiculos/24134/2401990/1682708196_C1414522A.JPG?ims=430x323;/leilao/24134/lote/2401990/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:09;;Visitas: 4 | Lances: 0
Leilão 24134 - 0056 -  SUCATA HONDA CG 150 TITAN KS 07/08 ;https://photos.sodresantoro.com.br/veiculos/24134/2401991/1680726236_C1409903A.JPG?ims=430x323;/leilao/24134/lote/2401991/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:10;;Visitas: 13 | Lances: 0
Leilão 24134 - 0057 -  SUCATA VOLKSWAGEN FOX 1.6 GII 12/13 ;https://photos.sodresantoro.com.br/veiculos/24134/2401993/1677853818_C1402147A.JPG?ims=430x323;/leilao/24134/lote/2401993/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:11;;Visitas: 5 | Lances: 0
Leilão 24134 - 0058 -  SUCATA VOLKSWAGEN VOYAGE 1.0 09/09 ;https://photos.sodresantoro.com.br/veiculos/24134/2401994/1676647836_C1399596A.JPG?ims=430x323;/leilao/24134/lote/2401994/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:12;;Visitas: 5 | Lances: 0
Leilão 24134 - 0059 -  SUCATA HONDA CITY EXL FLEX 09/10 ;https://photos.sodresantoro.com.br/veiculos/24134/2401996/1682604468_C1414006A.JPG?ims=430x323;/leilao/24134/lote/2401996/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:12;;Visitas: 16 | Lances: 0
Leilão 24134 - 0060 -  SUCATA CHEVROLET CORSA HATCH 03/03 ;https://photos.sodresantoro.com.br/veiculos/24134/2401997/1685386362_C1419852A.JPG?ims=430x323;/leilao/24134/lote/2401997/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:13;;Visitas: 25 | Lances: 0
Leilão 24134 - 0061 -  SUCATA RENAULT CLIO RN 1.0 16V 01/01 ;https://photos.sodresantoro.com.br/veiculos/24134/2402001/1683034349_C1414636A.JPG?ims=430x323;/leilao/24134/lote/2402001/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:14;;Visitas: 22 | Lances: 0
Leilão 24134 - 0062 -  SUCATA HONDA SCOOTER C 100 BIZ ES 12/13 ;https://photos.sodresantoro.com.br/veiculos/24134/2402006/1684437878_C1418566A.JPG?ims=430x323;/leilao/24134/lote/2402006/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:15;;Visitas: 12 | Lances: 0
Leilão 24134 - 0063 -  SUCATA HONDA CG 150 FAN ESI 12/13 ;https://photos.sodresantoro.com.br/veiculos/24134/2402013/1682023696_C1398229A.JPG?ims=430x323;/leilao/24134/lote/2402013/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:15;;Visitas: 21 | Lances: 0
Leilão 24134 - 0064 -  SUCATA CHEVROLET CORSA WIND 00/01 ;https://photos.sodresantoro.com.br/veiculos/24134/2402016/1685722223_C1421291A.JPG?ims=430x323;/leilao/24134/lote/2402016/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:16;R$ 200;Visitas: 69 | Lances: 1
Leilão 24134 - 0065 -  SUCATA HYUNDAI HB20S COMFORT PLUS 1 16/16 ;https://photos.sodresantoro.com.br/veiculos/24134/2402019/1685556849_C1420977A.JPG?ims=430x323;/leilao/24134/lote/2402019/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:17;R$ 500;Visitas: 36 | Lances: 1
Leilão 24134 - 0066 -  SUCATA VOLKSWAGEN POLO 1.6 02/03 ;https://photos.sodresantoro.com.br/veiculos/24134/2402022/1685729955_C1408224A.JPG?ims=430x323;/leilao/24134/lote/2402022/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:18;R$ 200;Visitas: 43 | Lances: 1
Leilão 24134 - 0067 -  SUCATA CHEVROLET CORSA GL 98/98 ;https://photos.sodresantoro.com.br/veiculos/24134/2402026/1679068535_C1405655A.JPG?ims=430x323;/leilao/24134/lote/2402026/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:18;;Visitas: 5 | Lances: 0
Leilão 24134 - 0068 -  SUCATA HONDA CBX 250 TWISTER 04/04 ;https://photos.sodresantoro.com.br/veiculos/24134/2402030/1679933344_C1406729A.JPG?ims=430x323;/leilao/24134/lote/2402030/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:19;;Visitas: 16 | Lances: 0
Leilão 24134 - 0069 -  SUCATA SEAT IBIZA 16V 01/01 ;https://photos.sodresantoro.com.br/veiculos/24134/2402032/1684353498_C1418179A.JPG?ims=430x323;/leilao/24134/lote/2402032/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:20;;Visitas: 6 | Lances: 0
Leilão 24134 - 0070 -  SUCATA HONDA C 100 BIZ 04/04 ;https://photos.sodresantoro.com.br/veiculos/24134/2402036/1685045757_C1419823A.JPG?ims=430x323;/leilao/24134/lote/2402036/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:21;;Visitas: 8 | Lances: 0
Leilão 24134 - 0071 -  SUCATA CHEVROLET CORSA HATCH SUPER 97/98 ;https://photos.sodresantoro.com.br/veiculos/24134/2402039/1684353444_C1418054A.JPG?ims=430x323;/leilao/24134/lote/2402039/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:21;;Visitas: 28 | Lances: 0
Leilão 24134 - 0072 -  SUCATA CHEVROLET COBALT 1.8A LTZ 18/19 ;https://photos.sodresantoro.com.br/veiculos/24134/2402042/1684784703_C1418852A.JPG?ims=430x323;/leilao/24134/lote/2402042/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:22;;Visitas: 4 | Lances: 0
Leilão 24134 - 0073 -  SUCATA TOYOTA ETIOS SD XS 15 MT 16/17 ;https://photos.sodresantoro.com.br/veiculos/24134/2402045/1683749390_C1416791A.JPG?ims=430x323;/leilao/24134/lote/2402045/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:23;;Visitas: 12 | Lances: 0
Leilão 24134 - 0074 -  SUCATA VOLKSWAGEN GOL POWER 1.6 TOTALF 09/10 ;https://photos.sodresantoro.com.br/veiculos/24134/2402048/1685391555_C1420291A.JPG?ims=430x323;/leilao/24134/lote/2402048/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:24;;Visitas: 10 | Lances: 0
Leilão 24134 - 0075 -  SUCATA CHEVROLET ONIX 1.4MT LTZ 17/18 ;https://photos.sodresantoro.com.br/veiculos/24134/2401961/1678220607_C1402891A.JPG?ims=430x323;/leilao/24134/lote/2401961/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:24;;Visitas: 8 | Lances: 0
Leilão 24134 - 0076 -  SUCATA FIAT UNO MILLE ECONOMY 08/09 ;https://photos.sodresantoro.com.br/veiculos/24134/2401962/1683314797_C1415669A.JPG?ims=430x323;/leilao/24134/lote/2401962/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:25;;Visitas: 35 | Lances: 0
Leilão 24134 - 0077 -  SUCATA CHEVROLET ZAFIRA 2.0 01/01 ;https://photos.sodresantoro.com.br/veiculos/24134/2401963/1684863212_C1419221A.JPG?ims=430x323;/leilao/24134/lote/2401963/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:26;R$ 1.200;Visitas: 46 | Lances: 1
Leilão 24134 - 0078 -  SUCATA CHEVROLET ASTRA HB 4P ADVANTAGE 10/11 ;https://photos.sodresantoro.com.br/veiculos/24134/2401965/1680034373_C1408039A.JPG?ims=430x323;/leilao/24134/lote/2401965/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:27;;Visitas: 103 | Lances: 0
Leilão 24134 - 0079 -  SUCATA VOLKSWAGEN PARATI S 84/84 ;https://photos.sodresantoro.com.br/veiculos/24134/2401967/1685462794_C1420635A.JPG?ims=430x323;/leilao/24134/lote/2401967/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:27;;Visitas: 22 | Lances: 0
Leilão 24134 - 0080 -  SUCATA PORSCHE CAYENNE S 12/12 ;https://photos.sodresantoro.com.br/veiculos/24134/2401968/1678807263_C1404542A.JPG?ims=430x323;/leilao/24134/lote/2401968/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:28;R$ 21.000;Visitas: 151 | Lances: 20
Leilão 24134 - 0081 -  SUCATA CHEVROLET CORSA HATCH MAXX 12/12 ;https://photos.sodresantoro.com.br/veiculos/24134/2401969/1681392017_C1411377A.JPG?ims=430x323;/leilao/24134/lote/2401969/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:29;;Visitas: 26 | Lances: 0
Leilão 24134 - 0082 -  SUCATA FORD FIESTA SD 1.6LTIA 13/14 ;https://photos.sodresantoro.com.br/veiculos/24134/2401983/1683577800_C1416003A.JPG?ims=430x323;/leilao/24134/lote/2401983/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:30;R$ 500;Visitas: 22 | Lances: 1
Leilão 24134 - 0083 -  SUCATA HYUNDAI CRETA 16A ACTION 20/21 ;https://photos.sodresantoro.com.br/veiculos/24134/2401970/1684180329_C1417686A.JPG?ims=430x323;/leilao/24134/lote/2401970/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:30;;Visitas: 27 | Lances: 0
Leilão 24134 - 0084 -  SUCATA VOLKSWAGEN GOL SPECIAL 99/99 ;https://photos.sodresantoro.com.br/veiculos/24134/2401971/1682533801_C1413846A.JPG?ims=430x323;/leilao/24134/lote/2401971/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:31;;Visitas: 23 | Lances: 0
Leilão 24134 - 0085 -  SUCATA HONDA CBR 1000 RR 08/08 ;https://photos.sodresantoro.com.br/veiculos/24134/2401972/1683116182_C1414360A.JPG?ims=430x323;/leilao/24134/lote/2401972/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/5052/;17/07 - 09:32;R$ 2.000;Visitas: 104 | Lances: 10
